rtA1,rtA2,rtA1a,rtA1b,rtA1c,rtA1a1,rtA1a2,rtA1b1,rtA1b2,rtA1c1,rtA1c2,rtA1a1a,rtA1a1b,rtA1a2a,rtA1a2b,rtA1b1a,rtA1b1b,rtA1c1a,rtA1c1b,rtA1c2a,rtA1c2b,rtA2a,rtA2b,rtA2a1,rtA2a2,rtA2a3,rtA2a1A,rtA2a1B,rtA2a1A1,rtA2a1A2,rtA2a1B1,rtA2a1B2,rtA2a2A,rtA2a2B,rtA2a2A1,rtA2a2A2,rtA2a2B1,rtA2a2B2,rtA2a3A,rtA2a3B,rtA2a3A1,rtA2a3A2,rtA2a3B1,rtA2a3B2,rtA2b1,rtA2b2,rtA2b1A,rtA2b1B,rtA2b2A,rtA2b2B,id,isSmoker,willpower,health,smokedPerDay,turnsSinceLastChange,givingUp,stepsSinceGiveUp,giveUpAttempts,influenceability,sociable,$SWITCH_TABLE$simconsts$Operations
443272,4162532,414331,2944,25997,357369,56962,1763,0,18661,7336,66618,290751,14009,44134,6,0,10806,7855,4,7332,97205,4065327,65023,31117,1065,33793,31230,17473,16320,20818,10412,31116,1,9332,21784,1,0,2,1063,0,2,1063,0,1807795,2257532,624456,1183339,936804,1320728,n0,false,0.8744781575454814,0.746446853383712,0,16441,false,502,4,0.4980477120012749,0.4450878813640151,null
443272,4162532,414331,2944,25997,357369,56962,1763,0,18661,7336,66618,290751,14009,44134,6,0,10806,7855,4,7332,97205,4065327,65023,31117,1065,33793,31230,17473,16320,20818,10412,31116,1,9332,21784,1,0,2,1063,0,2,1063,0,1807795,2257532,624456,1183339,936804,1320728,n1,false,0.1563581608097983,0.7542458758323816,0,6471,false,502,4,0.24486701391518495,0.219915457707192,null
443272,4162532,414331,2944,25997,357369,56962,1763,0,18661,7336,66618,290751,14009,44134,6,0,10806,7855,4,7332,97205,4065327,65023,31117,1065,33793,31230,17473,16320,20818,10412,31116,1,9332,21784,1,0,2,1063,0,2,1063,0,1807795,2257532,624456,1183339,936804,1320728,n2,true,0.6309022968645944,0.8003528173131926,0,15302,false,501,3,0.4121270694795848,0.8972759475418117,null
443272,4162532,414331,2944,25997,357369,56962,1763,0,18661,7336,66618,290751,14009,44134,6,0,10806,7855,4,7332,97205,4065327,65023,31117,1065,33793,31230,17473,16320,20818,10412,31116,1,9332,21784,1,0,2,1063,0,2,1063,0,1807795,2257532,624456,1183339,936804,1320728,n3,false,0.008298894698680349,0.734053548110419,0,5003,false,501,4,0.5144337102074323,0.07595471670217813,null
443272,4162532,414331,2944,25997,357369,56962,1763,0,18661,7336,66618,290751,14009,44134,6,0,10806,7855,4,7332,97205,4065327,65023,31117,1065,33793,31230,17473,16320,20818,10412,31116,1,9332,21784,1,0,2,1063,0,2,1063,0,1807795,2257532,624456,1183339,936804,1320728,n4,false,0.9078023304186781,0.7797815630082817,0,144,false,502,4,0.3302299236162659,0.840575071327416,null
443272,4162532,414331,2944,25997,357369,56962,1763,0,18661,7336,66618,290751,14009,44134,6,0,10806,7855,4,7332,97205,4065327,65023,31117,1065,33793,31230,17473,16320,20818,10412,31116,1,9332,21784,1,0,2,1063,0,2,1063,0,1807795,2257532,624456,1183339,936804,1320728,n6,true,0.5175222144448782,0.8436641981430812,0,10962,false,501,3,0.8462237315786152,0.7929599181749184,null
443272,4162532,414331,2944,25997,357369,56962,1763,0,18661,7336,66618,290751,14009,44134,6,0,10806,7855,4,7332,97205,4065327,65023,31117,1065,33793,31230,17473,16320,20818,10412,31116,1,9332,21784,1,0,2,1063,0,2,1063,0,1807795,2257532,624456,1183339,936804,1320728,n9,false,0.5148763040609875,0.3467547303406848,0,10996,false,504,8,0.6984883332339332,0.36557837127056514,null
443272,4162532,414331,2944,25997,357369,56962,1763,0,18661,7336,66618,290751,14009,44134,6,0,10806,7855,4,7332,97205,4065327,65023,31117,1065,33793,31230,17473,16320,20818,10412,31116,1,9332,21784,1,0,2,1063,0,2,1063,0,1807795,2257532,624456,1183339,936804,1320728,n10,false,0.4751654198740837,0.6052875139547479,0,4558,false,502,4,0.6179265606682179,0.4620361204540254,null
443272,4162532,414331,2944,25997,357369,56962,1763,0,18661,7336,66618,290751,14009,44134,6,0,10806,7855,4,7332,97205,4065327,65023,31117,1065,33793,31230,17473,16320,20818,10412,31116,1,9332,21784,1,0,2,1063,0,2,1063,0,1807795,2257532,624456,1183339,936804,1320728,n12,false,0.8906517293938396,0.46931172469547855,0,23499,false,500,0,0.08411280914527236,0.5597288968719627,null
443272,4162532,414331,2944,25997,357369,56962,1763,0,18661,7336,66618,290751,14009,44134,6,0,10806,7855,4,7332,97205,4065327,65023,31117,1065,33793,31230,17473,16320,20818,10412,31116,1,9332,21784,1,0,2,1063,0,2,1063,0,1807795,2257532,624456,1183339,936804,1320728,n13,false,0.8335705430655492,0.770227106546004,0,1781,false,506,12,0.032908705347140965,0.05722521380729462,null
443272,4162532,414331,2944,25997,357369,56962,1763,0,18661,7336,66618,290751,14009,44134,6,0,10806,7855,4,7332,97205,4065327,65023,31117,1065,33793,31230,17473,16320,20818,10412,31116,1,9332,21784,1,0,2,1063,0,2,1063,0,1807795,2257532,624456,1183339,936804,1320728,n15,true,0.3096151178651603,0.7453848249619409,0,2336,false,504,9,0.3777788934913462,0.8952486235541306,null
